transaction_id,label,campaign_id,timestamp,merchant_id,card_fingerprint,bin,amount,device_fingerprint,ip_signature,auth_outcome
d29c5d6a-a30a-4457-8315-f60f2cb64195,0,,2026-08-26 02:23:51.310110,M0030,82fba943dec81705,538704,276.1,eaf05848a286aec0,a5259c03f429e467,approved
812c7b48-0597-4339-a17f-a8e2d852c180,0,,2026-08-26 02:23:53.913177,M0018,a37a85e1ce0b14bf,473001,88.59,01e8fd05cab64418,35186ff35c1fe129,approved
52ed32ee-1010-4c78-96f1-7a82c0e31b6a,0,,2026-08-26 02:23:56.444046,M0185,8f7a71334e572af3,416653,733.18,f347c078afdccde7,696b3886fe429dad,approved
4a58bb01-20a5-4fa3-8f94-d1910d1af985,0,,2026-08-26 02:24:00.440523,M0076,a72027c51a7776c6,520285,177.33,0e61b91c82c8e874,caf4b8b59848bb3a,approved
b05734ae-3db2-4a88-8134-531c1dd60ad5,0,,2026-08-26 02:24:01.468666,M0010,6e1006357fd0028b,478235,928.71,860c0d6d08150d7c,45d0297e2ac90cb7,approved
adf83b1b-0357-4daf-9dfb-c5747643873f,0,,2026-08-26 02:24:11.386888,M0384,f2244fcf0c6072e1,527399,26.29,2fffa7c9214bc690,24b846fc4b32ef88,approved
8aa5a65a-b381-45f6-80e2-708f07fdb469,0,,2026-08-26 02:24:12.438287,M0221,ae3ec7cf815fe082,512311,153.61,50f58493b1d45c23,7e3a7f955a24802c,approved
7c3cc7b3-4a6c-480c-90a8-d383b07c38ad,0,,2026-08-26 02:24:13.356072,M0193,0c775462b2ad9a70,524592,24.61,9ac66e4cd2c01b4e,4a711f467eb3fa4c,approved
b287c0db-0a6e-4866-844c-576b72c3e4bd,0,,2026-08-26 02:24:13.464288,M0010,b6dbd0e2d7495425,482694,97.23,aac7c2d91f6098a3,bfedd1d06b30c5a1,approved
c72cb0e6-7530-4f44-afe0-6d43d45714f2,0,,2026-08-26 02:24:27.832900,M0292,e5706f8886a6318b,522696,75.61,9d38ba47decd5269,6ee95dcb76f65d0c,approved
390d3752-7a8d-4b92-8dbf-982c2d2e080f,0,,2026-08-26 02:24:28.249280,M0324,3e0363b9ccc5abdc,500039,207.4,faff13539298c3f0,437daa4c85c026ea,approved
502836e2-5ec3-4fbc-b0ea-67ec056f95ca,0,,2026-08-26 02:24:30.658285,M0227,32aa1ccff831bc37,461024,3181.03,523f9d4ab4beff97,0799f32cf84e1387,approved
b7292c12-16f8-4592-bd21-c4c2e5285772,0,,2026-08-26 02:24:36.476502,M0045,118553cabee1e9ab,469483,99.73,4722d5dd741def4b,fd26780016aef736,approved
27a60eba-8ed1-46b5-a663-be428c11e2cd,0,,2026-08-26 02:24:43.277534,M0390,e10300c485da3a0b,559637,145.74,4945e9ca976f54dd,d542c4f65b92344b,approved
af03a03f-2fce-4ba4-aecb-a1a8e028380c,0,,2026-08-26 02:24:45.031702,M0225,bb41b5419bb5ac58,559637,84.37,aa94f6168a35abb9,54d8c014113b236c,approved
af6e9c88-6b3e-4254-830d-e996951abcb7,0,,2026-08-26 02:24:46.427141,M0056,56f380481811e1e4,428644,196.07,bd2a1fe22b8b73e6,9f3755d3b8ec3e3d,approved
46f39d36-ee5b-49f6-a892-78e1a37038f5,0,,2026-08-26 02:24:55.578075,M0100,de2926fc1b2b5ab9,429325,454.27,d796409a3cc844ce,53f716001946152d,approved
100c6668-a783-4e3e-a12b-bdf9148b08ec,0,,2026-08-26 02:24:56.849653,M0127,aedebafa2f560fb7,436262,265.61,f36bff60a96512f5,b056e913e46a54d0,approved
27c9a75b-0e52-4c43-ba74-db5f65d6c9b3,0,,2026-08-26 02:24:59.353447,M0070,0e00f1c7b14be98a,412012,396.79,815d5c1a87235ec5,a5c617b001db2609,approved
aae977d5-752f-40fe-a2c3-231589c380d9,0,,2026-08-26 02:25:00.964478,M0194,31bf278fb2d53e26,495153,187.59,f2b3c1dd38c8247b,7828eeed41232f52,approved
6dfb7d35-aeab-436f-ad28-9ac92fc28660,0,,2026-08-26 02:25:02.241570,M0342,fdc0b996a799ddb1,494895,655.74,24c5d459cfe12cf2,18f058d87c261aad,approved
d718f6d0-342a-416f-abcc-5c89cc7f4355,0,,2026-08-26 02:25:02.373027,M0208,a5730f718d803d9a,538704,360.24,7b218b4be27d2c5a,c57b9d5fe4548a3d,approved
18f960b1-147c-431a-8d62-c8bae8f4f6dc,0,,2026-08-26 02:25:02.696655,M0003,2394b5df6750b1bc,449914,360.26,84170a48f9bf8615,19103196d9032400,approved
644daf73-c322-450b-b75d-84d9d18575f9,0,,2026-08-26 02:25:09.291534,M0299,669d7b5f2af54886,506708,102.34,c86a5568746ff838,ac79f5cdbff01628,approved
1dd66724-0a6a-42ba-adbe-3d5c52c84195,0,,2026-08-26 02:25:10.804182,M0385,aa212428c548e03c,418610,434.38,d5b7b01e6c4aca3e,b2d36be24375d219,approved
00bf8b97-228c-4b14-931c-f2ee05ce3526,0,,2026-08-26 02:25:11.301070,M0348,ff6de4c05e3f5c64,521275,274.21,89c7f22e3ef837f8,b356f6ac0d39eb8b,declined
5818c90d-1857-45b1-b312-4bea05995acb,0,,2026-08-26 02:25:12.765367,M0279,9661e379a5140129,415889,5.51,f85afcf3eb6af9f6,2a8776107337fedb,approved
92223792-014d-4721-ba62-beecd4c8e373,0,,2026-08-26 02:25:14.806145,M0191,93bd982e410561f2,539645,643.75,6418e609d88757ee,2987b2df9b8030ed,approved
61c7d671-233f-4697-b556-69b5b28c6a08,0,,2026-08-26 02:25:15.489802,M0033,84cd34d33902e3cb,457570,704.22,da1afc3be2c15627,16a83aa5f38d5711,approved
823ff304-7e9a-4f8c-949b-888315626f35,0,,2026-08-26 02:25:18.650893,M0372,132898b856d8fd90,457314,218.2,98fc544bae59c679,47f9bf382d2ad15b,approved
dab2c09b-885b-4d0b-82cf-6b4e4626228a,0,,2026-08-26 02:25:21.469544,M0235,e436cea48592ba2b,460015,305.32,ba6701673e11362e,413cc63783dc1f84,approved
291ea4bf-2a42-421f-874d-a05bb7a4c255,0,,2026-08-26 02:25:23.935694,M0255,674a4cd83f799fd0,522696,1266.05,e1e447580f7350db,63c3532dcaf3e730,approved
c401e070-2c83-4ce5-bda3-bbbd0f671214,0,,2026-08-26 02:25:27.955403,M0122,f351b8a8d9d0609f,443287,487.48,a49d0bdb0b9bb67f,ea9d7b743d3e4e23,approved
c17948cb-d5f2-49d9-85db-725a904f3dda,0,,2026-08-26 02:25:29.961670,M0119,6de378dca2deb1c2,442834,137.38,5d99b13ae462cd0e,8813d26c52a88dd3,approved
a7b7cbbd-74cd-47ff-be71-c3181dda34e1,0,,2026-08-26 02:25:34.270927,M0186,e75b1cb2a62335ba,416784,22.32,ebc7b96bba71a72d,898a060921a620d2,declined
32bb0d6a-8136-4f71-bcf5-b368e9d8e594,0,,2026-08-26 02:25:35.466727,M0021,871e09245534840d,429325,58.62,56b9133e22d28c9f,5cea91dafb476c77,approved
ec045bc6-a1da-4fb3-9bb1-afe87352ec34,0,,2026-08-26 02:25:39.536640,M0078,76ab39a8313e2cd4,444862,656.71,0bf7e5b9f09ed97b,9bb91a7dc7fbe9e9,declined
7aca22c8-e641-4bf4-b328-054994be6e45,0,,2026-08-26 02:25:45.800749,M0285,0c62aa5e6363ec5b,557815,144.33,f607af95eef083e1,7e813904b3db1deb,declined
67c84adf-0821-46d6-bcf5-bba846bfa921,0,,2026-08-26 02:25:46.676449,M0071,c274f091620ec9d7,523907,125.46,541f54d16a94196d,3108c3b5ae6a6b00,declined
f4fbca18-0375-452d-9655-f05bf12a43f6,0,,2026-08-26 02:25:46.961566,M0345,a4bb4265cec15451,546001,863.24,5f8bbc866d900120,554c6daf01494f9c,approved
21b2618e-a5e5-4175-a871-99a01b6108fd,0,,2026-08-26 02:25:53.428180,M0397,c58b8613aa59f4d0,554472,331.19,ad8dc030b82856d8,82bd376e76612640,approved
a403ac76-a069-45b3-951c-9dd44247bc3c,0,,2026-08-26 02:25:55.389602,M0068,3927d6e97f8f44d5,452124,743.87,7923d5d27489070d,b07e77fd4e87c901,approved
f6512661-c38f-45f1-ae4b-14891bc078a4,0,,2026-08-26 02:25:56.761876,M0350,c9d96c9293e70d8c,497889,373.41,3008b2e2bfaa58d3,769b4e5488246413,approved
1009f566-f6f5-4bf6-9fa6-b52bfe83cddc,0,,2026-08-26 02:25:58.309203,M0264,5b3276e86ba7fd2b,436579,239.94,238f51145da33e5c,d47bef7db3ebac55,approved
5f385e74-9170-4441-80e5-a7cd3536d0d4,0,,2026-08-26 02:26:02.032412,M0218,95b8b9e4fc1daca2,520285,675.15,19bebfb5dcad8612,6360741f67cb32a2,approved
d3a2e17e-d3c9-4ca3-aaaa-8e1e933557a1,0,,2026-08-26 02:26:08.187821,M0302,0cbe4ab65a9b123b,499471,637.16,e4510c880ba762ea,ea1d142bd645ccdf,approved
6a71426c-a3d3-476e-9a93-3965f22e8078,0,,2026-08-26 02:26:09.757283,M0187,56f97a115a8748a0,486619,402.75,799845453bf1d20b,6027a56a9bf455ce,approved
a1bb481d-3b4f-4b57-b591-15afaf7289ff,0,,2026-08-26 02:26:13.615277,M0060,54cd100fe54b5021,469986,110.46,a102de5b8b815602,93ed6d3ca343cf08,approved
a4fbc7cd-b9dc-42de-8383-393bb6a02d8e,0,,2026-08-26 02:26:16.660515,M0112,33c9609034b3b800,504593,432.89,cc7e04ba32b3bf59,7d2d1b673609b04c,approved
e297d3bb-e052-492d-972e-8558160f8c6c,0,,2026-08-26 02:26:19.417332,M0211,80c2835315cea128,476939,411.94,9536f846049c23bd,6868a15e1af1e912,approved
3d1cdc4e-8bea-4c37-bd0b-e2cf828dfa3d,0,,2026-08-26 02:26:23.291911,M0370,0b7f3121fec11cc7,520285,82.17,8794448a15aacaee,a8040cddc12e1524,approved
da58488f-36fa-434e-a079-45ab2a19818c,0,,2026-08-26 02:26:25.261189,M0181,ad7c63228da9364e,541711,190.37,b9748f88d515edb5,3cbfae53f7653428,approved
2f34a1c2-fc57-400c-a4fc-38fa13029cf1,0,,2026-08-26 02:26:27.169626,M0106,f8a39981d62afb73,520285,5223.88,9de6a3e06d3faff6,3d452c2f87199b70,approved
c90a1764-febb-419a-896e-4afed345b9f1,0,,2026-08-26 02:26:37.322682,M0220,c4bb042ce38b2e4c,486619,317.85,05d2d7a39de3576d,06a54b0c1a24a363,approved
07a282c5-4f8e-4c1f-b9d8-b8f5af7fdc36,0,,2026-08-26 02:26:37.966846,M0157,283f02e06a573465,559680,1263.22,583346638eb6d26a,c5c48be83322b4e8,approved
cd51cdbb-61e5-44e2-9a81-1a978db70bf1,0,,2026-08-26 02:26:38.859604,M0360,55abcff6ad355960,418574,169.13,63fe5090feee6071,946bda5e82ac93f7,approved
06bf7716-c8e1-428b-a313-3fe01505db8a,0,,2026-08-26 02:26:42.901159,M0078,b9f72ccb4c105c93,548682,82.81,3cdfc11a5cfb0f48,687fe1fed1bb99cb,declined
1ffa35ec-fe54-4434-904f-0d1d763bbad8,0,,2026-08-26 02:26:48.703047,M0109,5cc4b9dbc9ed857d,428743,350.3,25ef005d8d11db6b,5290cc38e6ca6f1a,approved
fc7f8f9d-8b66-4bdc-b439-cce913edcecc,0,,2026-08-26 02:26:48.826080,M0067,b89d04689ef83290,533085,221.51,66e361b16479b381,71beba20b578dff8,approved
a48ea147-afa2-47d0-9c3a-12cf3d77da21,0,,2026-08-26 02:26:52.615228,M0278,477b02facf52aa9a,440758,166.21,24c9b931581f1249,cb8b068d810ae69e,approved
53f60959-c55f-461d-a38e-364ce076fc6f,0,,2026-08-26 02:26:54.791267,M0393,2dd9da3bcf4347b9,457728,305.16,c2bb521877f504d3,622c27a2ded364e6,approved
7cd5e6cb-6667-4d7e-85d1-3e1a33a0e223,0,,2026-08-26 02:26:55.172102,M0206,662754f911546163,412351,212.89,c5f457279ffe7655,fe1d2efa1bf6f470,approved
91eda186-3065-4af1-93c8-f43b45e2b97a,0,,2026-08-26 02:27:01.522774,M0019,99e44ba4ea855671,493132,22.19,ba08e9bd051b7b5e,ec69365d4daae4a0,approved
eaa67162-2976-40fa-b853-1ab406340dd9,0,,2026-08-26 02:27:03.605084,M0057,e863ca7caf4e39a1,489174,203.91,5676ef5f4d74ccf2,337c5ae925376e32,approved
473d62ad-fba7-45a6-b4d0-4816b3e15d2e,0,,2026-08-26 02:27:03.816033,M0103,b2329e0686ebfcae,408331,991.99,fe6880a12e885a72,ed75aa0851b8bcef,approved
f25b3d67-b4d5-4dda-bd10-157c08f6550e,0,,2026-08-26 02:27:04.915197,M0072,c5d4cff035827cdb,559680,823.84,887bf4ac7fa3faea,f73b221a015e711b,approved
a4318af9-65fc-4c04-badc-9dfa51e88406,0,,2026-08-26 02:27:05.354292,M0041,21075c6fa2e9d0a5,452730,847.86,52d6530483477005,2a00f50f0f447af9,approved
9a0d0a66-441e-4b10-b7a4-970528689ce8,0,,2026-08-26 02:27:07.969320,M0375,3837ec35339ecdb4,450407,273.7,1d7a884c22b10c43,79284e5b552c8e23,approved
5f9412dd-b30b-4389-a0e9-012799d8c8d7,0,,2026-08-26 02:27:10.505631,M0064,9fb5a237fd15f784,458903,750.44,e1481c1f92042c07,57df1c301a38a7fa,approved
93be47db-f76d-4b60-aa2f-1b791d621727,0,,2026-08-26 02:27:14.352374,M0372,b7eac6f1ea44df19,427894,21.66,3e908f092c12c08d,1796ed28b6162301,approved
a34cee95-06b4-4962-b99d-569c2596baf4,0,,2026-08-26 02:27:19.054566,M0108,934dec9faba0dfcc,511038,339.75,af153eb8995486d8,97abd0b9481fbe9e,approved
37d6fee6-185d-4070-89ea-95c8adc973a1,0,,2026-08-26 02:27:20.551833,M0216,dee551e1b35f6843,424561,136.8,ee0822e0124545f2,6008942e7c76697b,approved
cfcf7472-b3b3-441f-83a0-f69c20948960,0,,2026-08-26 02:27:20.769921,M0183,b9b703a2e59a1222,408331,191.78,3985689a22999697,dcf709b53235b840,approved
64e97b57-e04b-4a4c-92a7-bc20d042697b,0,,2026-08-26 02:27:32.086435,M0271,06cacec7e481ba17,463143,219.04,ac34951d427c9e22,777bcc06d4d8590b,approved
869501a4-44a5-4127-a648-30dccb382363,0,,2026-08-26 02:27:33.782606,M0027,79a90c6e6912bb7d,464651,530.82,0698f3af061d6fce,811978673737adf6,approved
093ceb85-1e1c-43b4-8055-b496457e3a67,0,,2026-08-26 02:27:36.837846,M0322,c2116398e2374136,541289,93.84,553d27dd789e7bc8,a1bbcca989649d8e,approved
4e5ae23a-f16b-4761-977f-72d830652393,0,,2026-08-26 02:27:39.900987,M0344,a9815928e4878746,469436,1020.26,f57cbe077112e32b,d87dc7e84dffa6a9,approved
8969ba4c-0229-4729-9067-dea6c8b7fd27,0,,2026-08-26 02:27:41.535087,M0072,10d81cf575b3a865,420656,1743.63,0da8532b69a0a20e,21e63d6a0a34fd31,approved
10a35f16-2908-41d5-9d22-a555a8e47631,0,,2026-08-26 02:27:42.045442,M0152,05aac32888c53920,418143,148.37,fa71ffc2421c7e9d,9ffce5e950270568,declined
0affd2f4-5f6c-4084-9397-2f59889d67de,0,,2026-08-26 02:27:42.880635,M0220,b8d4685c361d3abe,415184,94.38,d0cd48ce7d1f7677,048f845dee53e3e9,declined
326ceacb-dd79-49b1-a90d-3331e82bf7aa,0,,2026-08-26 02:27:45.341072,M0046,e43d589ae4a7822b,538326,1924.87,0d47c971da1d4b2f,272bb308e411c313,approved
1d01cb93-ecc2-4213-b529-7a71e28c0e0a,0,,2026-08-26 02:27:48.626880,M0008,fb55b81e8449036c,460323,33.54,bb21026886d1341b,2c1e28db4ef0caac,approved
830347a8-fdb5-4836-9a34-cc7d127ca351,0,,2026-08-26 02:27:53.298426,M0254,05f8c83a76f9f25e,400850,136.76,9d8be9e109bb6601,517afc7dca973ade,approved
0ce93328-69b9-45ae-a8f0-2ed808f31ffb,0,,2026-08-26 02:27:57.050630,M0147,c5d977f54dabec5a,530870,76.84,ad0282ba371d8c75,8831abb5edea773f,approved
8a128abb-9738-4e72-a395-abc75fbdb0a1,0,,2026-08-26 02:27:58.556326,M0255,f196dbfbd9bd221c,554472,249.28,2c8b4a660a70b1d3,1906da644ed24820,approved
5b1a0a68-1694-4100-bbcc-3b4c729164b2,0,,2026-08-26 02:28:03.259262,M0322,77619ac5916b1572,417350,70.18,0ac5840a3332eeef,d280da29fd44356d,approved
2a1ff279-a8bd-478f-8573-0e5fcc7caf32,0,,2026-08-26 02:28:15.350274,M0218,160ec1f5bc9edcc3,505544,2062.29,9a400eca9f47a9e7,71beba20b578dff8,approved
3546268e-2d35-4686-856d-b056e32a35cb,0,,2026-08-26 02:28:17.048512,M0119,16c709e31cfca5e5,456443,304.68,c83e35867e2628ef,1edce7b4674dc008,approved
d1786495-8d21-4459-9181-3566327575e7,0,,2026-08-26 02:28:21.251737,M0218,d1b3e288d10ac956,436603,1753.32,cc91cf9177de754c,ca8ca7b7cbe9145f,declined
373dc03f-d151-44ef-97c0-3c6ccedd7bbf,1,C020,2026-08-26 02:28:24.516088,M0241,081df34f6f110410,442834,271.13,ada8ccda63edee6f,299357e5e4f7d666,declined
ce8ca87e-259e-4845-b4fa-88d8761d9590,1,C020,2026-08-26 02:28:24.727735,M0333,6a9c44f9928afdee,540584,240.91,a4dbd9c2b671f37b,01583d42e7e82c52,declined
fd6e0cc9-97d2-4857-85e2-d798ed4c4d1d,1,C020,2026-08-26 02:28:24.977333,M0209,073e9f0bffb102cc,524592,138.13,05749967e35f4d55,9b7f7fb77e33256f,approved
5ba94940-711b-4a05-9c38-c02777e888ca,1,C020,2026-08-26 02:28:25.858221,M0059,57ea4ade928c5eec,503712,190.82,345ae10b44f458b9,01583d42e7e82c52,approved
7a700e26-a407-42f4-94c6-1f2b2fa035e6,1,C020,2026-08-26 02:28:26.039815,M0252,3cdf58cba703f96d,503712,260.29,27d9f9cf866ac8f5,0a575251ffb6fe13,approved
6a55e065-3834-49f1-95d5-f588a498d43a,0,,2026-08-26 02:28:28.041742,M0328,0bce22b3571b620d,457570,98.34,1c2083c60a1e010d,67a3ec5b62741669,declined
4eaf5539-bfca-4855-9668-3f0bc73c0745,1,C020,2026-08-26 02:28:29.010694,M0071,dd36dd69fd5c9dab,442834,241.15,d1e617752e6f1ed5,01583d42e7e82c52,approved
14cc7176-107e-4b54-84cf-1028efaee99b,1,C020,2026-08-26 02:28:29.847671,M0335,4f49d52a83c59e74,442834,104.3,2235fdfb8c21626c,0a575251ffb6fe13,approved
a410ef72-a663-46c0-a473-238551c8fb70,1,C020,2026-08-26 02:28:30.105705,M0367,2f8ae3e6f277ecfb,524592,292.72,ada8ccda63edee6f,1e3a6948bf2032d3,approved
45144879-710d-4fb7-9f94-796d5694ab24,1,C020,2026-08-26 02:28:30.131480,M0024,fd587205a5bcb26b,405514,205.66,12cb58d7465121d5,01583d42e7e82c52,approved
88e14389-5b69-4053-99c6-61e0945acf37,1,C020,2026-08-26 02:28:30.156253,M0007,3cdf58cba703f96d,503712,232.6,d1e617752e6f1ed5,01583d42e7e82c52,declined
0d0510d4-ced0-4046-8091-d4a0810bfaab,1,C020,2026-08-26 02:28:30.434366,M0247,181f2c6e171dd6f4,503712,10.29,77a4abe666d9a9ab,0b0fb6a3cd33f42f,declined
aba69862-f9bc-42a5-8bfe-c2b4167ec6e3,1,C020,2026-08-26 02:28:31.024289,M0321,e6b6ab06b23abccd,540584,570.24,345ae10b44f458b9,388ccb368bae9ce4,approved
75f74ee2-66f1-4a2f-b0c6-16436ccf6402,0,,2026-08-26 02:28:31.164186,M0169,dfc721911e63e159,408331,540.97,b82cbfe29b586dc3,b27e29b4cf946524,approved
a32c4771-ba5c-451a-9912-17edfef9bef4,0,,2026-08-26 02:28:31.977944,M0353,0ff0302428092837,559637,157.76,6ab34cfc77454363,1c52c6b3615c2386,approved
c00558e9-cd26-49b5-8daf-3634533a0ba9,1,C020,2026-08-26 02:28:31.989364,M0032,b590eb8d0bf980e0,442834,164.48,5ef08218c0f9b51d,1e3a6948bf2032d3,declined
fe454e9d-71a3-4d3c-85ce-b964de0d3eee,1,C020,2026-08-26 02:28:32.578937,M0364,c66b5517bd724cf3,524592,238.11,d1e617752e6f1ed5,01583d42e7e82c52,declined
95e0c6c9-2849-4ce0-ae38-bc3819d00bd1,1,C020,2026-08-26 02:28:32.619155,M0310,2c83815562a606d5,405514,100.98,fb58099b81144eaf,1e3a6948bf2032d3,declined
82a1657a-0085-43cd-bf53-fde5c19bd512,1,C020,2026-08-26 02:28:34.446309,M0083,c3bc316cbc5ffbf7,524592,190.5,113849e5945c37a7,0b0fb6a3cd33f42f,declined
63338135-17e9-4952-85f1-a066eb9dcbe8,0,,2026-08-26 02:28:34.788349,M0258,ee0d3a767f809586,499471,21.07,4457384af514dd47,738b0d629d20bfae,approved
8a52f74e-c85c-49d9-aa43-8d0ef53a1d39,1,C020,2026-08-26 02:28:35.956109,M0238,46b70bff2b35ab19,524592,210.95,20a1e22d796fb52e,d28c5a549bf19f39,declined
fb5c3eb2-5bdb-46aa-8d76-593e33f47aa3,0,,2026-08-26 02:28:36.078816,M0234,ff1e25b484e6ef08,441938,1659.69,fd47ca8dcdee2123,abf1de39315ce349,approved
5a208b1b-c211-4c2e-915b-36ae423fef26,0,,2026-08-26 02:28:36.351018,M0158,027a646f4abb1296,521275,410.91,e5c35548b909835a,e8f19b4eb6ce388a,approved
ddbe64a1-2797-485c-8b9f-359a8fb13562,0,,2026-08-26 02:28:36.582768,M0176,c46772c21d5a58cc,422790,449.09,3a77a1baf5721352,4fea6896dcb3ae22,approved
3cb527ea-d880-46aa-912b-15f612124b7a,0,,2026-08-26 02:28:37.814936,M0281,a98a5cf9d973b2e1,480612,137.36,2530316e9adf18c1,21f0e08dca0f310b,approved
4b1be702-320a-4275-82c4-a1257e76f247,1,C020,2026-08-26 02:28:38.825858,M0138,78787dba60434544,442834,102.24,27d9f9cf866ac8f5,0a575251ffb6fe13,declined
4cd63d91-7e6a-42f9-b42b-2b07cca5a108,1,C020,2026-08-26 02:28:39.609660,M0357,09cff7d27ab181e3,442834,155.57,41901dca20d80eba,d28c5a549bf19f39,declined
d936ba17-4371-4a9c-a067-a8ae16a3800c,1,C020,2026-08-26 02:28:40.269961,M0254,88935fb34e9b7bc4,442834,295.39,20a1e22d796fb52e,d28c5a549bf19f39,approved
78fc2ca4-45ba-416b-a932-81616e3ff5f3,1,C020,2026-08-26 02:28:41.622441,M0185,57ea4ade928c5eec,503712,48.18,07318cf33698cac6,0a575251ffb6fe13,declined
41511ca8-cd18-4eb2-be30-1fe64409f420,1,C020,2026-08-26 02:28:42.208092,M0120,40cc799682e027fb,540584,215.0,d1e617752e6f1ed5,0b0fb6a3cd33f42f,approved
d5780cdf-6950-4aee-9ec7-fea6ee381a0e,1,C020,2026-08-26 02:28:43.384305,M0285,ac5f355b16cea552,405514,209.62,27d9f9cf866ac8f5,d28c5a549bf19f39,approved
7b54da2f-13ae-48fb-a142-2ef040235ee9,1,C020,2026-08-26 02:28:44.443836,M0253,570adbfeb2df9005,442834,240.38,a4dbd9c2b671f37b,0b0fb6a3cd33f42f,approved
d5f30b3b-649a-44aa-8090-68b6d5a246d0,0,,2026-08-26 02:28:45.209816,M0024,34e47f8490bf9808,434684,242.33,cc07a774c943743d,22c0d293c206e080,approved
b8488506-3a8f-4fdb-8ff3-2df291f47b44,1,C020,2026-08-26 02:28:46.156085,M0031,7e804dbc4b521ed3,503712,74.55,6afaa07a502fb426,0aee854de3749a4f,approved
9330d260-4ea6-4995-a7ef-ccb004176b02,1,C020,2026-08-26 02:28:47.161421,M0394,40cc799682e027fb,540584,191.04,27d9f9cf866ac8f5,d28c5a549bf19f39,approved
ff70d553-e270-421f-b17e-b454a043c890,0,,2026-08-26 02:28:47.263936,M0293,746812a08844cb70,465485,119.9,6d8b4030deac5659,dc2b264d84843802,approved
c98a7ea9-9a52-4056-b856-64d6b4155283,1,C020,2026-08-26 02:28:47.918333,M0160,610e9f5d3be7fc41,503712,983.27,27d9f9cf866ac8f5,62e1ee8225c7737f,declined
599fa69d-bf1c-4c7f-84cf-dbecaf25d897,1,C020,2026-08-26 02:28:48.146656,M0017,68877b538f2bc057,524592,240.21,2235fdfb8c21626c,d28c5a549bf19f39,approved
7e7f7443-f60c-43eb-a830-b2050898c876,1,C020,2026-08-26 02:28:49.058790,M0093,4399cee13f8a716c,442834,241.49,fb58099b81144eaf,60122f77ebe07f9c,declined
23acee69-c61d-4f5e-92e9-b6b2c729e867,0,,2026-08-26 02:28:49.480140,M0175,9b0b5b5f1fe39638,510604,306.67,0023e0931ca295de,90c27170cacd7b04,declined
04abe332-216c-4223-80f9-8b2141ddedd3,0,,2026-08-26 02:28:50.030514,M0171,dca2743b95dda653,475861,267.73,223d86c54fd7b458,9903b6b0cb4ca204,approved
e1fe111f-c55a-4bcb-b2b6-481fd65937aa,0,,2026-08-26 02:28:50.128183,M0312,d76a2885a5fe1db6,408414,5556.59,7e9c01151afa6e4d,413cc63783dc1f84,approved
7333b7d3-40a4-440c-bd59-a1a135b549ed,1,C020,2026-08-26 02:28:50.504479,M0046,36d40b01760be1f2,442834,77.89,345ae10b44f458b9,0b0fb6a3cd33f42f,approved
ac2177fc-50ae-45b8-a4f3-b1e758bcfec4,1,C020,2026-08-26 02:28:50.538038,M0339,7bde909c70e3cd20,540584,294.58,d1e617752e6f1ed5,0b0fb6a3cd33f42f,declined
1e845b75-9142-4574-bd4b-95facb3c27a8,1,C020,2026-08-26 02:28:51.709483,M0341,87fa7074e2e1a2e7,524592,293.14,5ef08218c0f9b51d,1e3a6948bf2032d3,declined
6d21afcd-9e73-465f-bdeb-79e356b86197,0,,2026-08-26 02:28:51.757193,M0370,99a20716f2a3a6d7,510666,70.28,d07e2399a353daa9,19f103a1dbd83f16,approved
40767f08-bf91-4bb5-a4aa-6174c1fa22a8,0,,2026-08-26 02:28:52.737647,M0382,cd98943bb22d6f59,465183,755.12,29a3db529c243168,cdf9382512c7f9ab,approved
710bb60d-86a8-4a76-8304-4c977a701cbd,0,,2026-08-26 02:28:53.412781,M0122,b5fa9a47fef31fd3,506708,12.78,1365c9afb5c79a68,9a165b6e321ce6be,approved
b4f261d6-c1cf-4dee-8209-cd334914753e,0,,2026-08-26 02:28:54.094011,M0182,eb11cbefafd4dcf5,511038,960.68,b551022d96998b15,ae7cf6c383aaa40f,declined
66499f2d-c2e5-497e-9125-65db4e3986ed,1,C020,2026-08-26 02:28:54.706852,M0042,1579bfd3f3bd4d48,540584,58.72,20a1e22d796fb52e,0a575251ffb6fe13,approved
27f00ef8-e03b-45a0-a2ef-623dbeec9979,0,,2026-08-26 02:28:55.664212,M0217,575d00a9ef457899,503712,110.81,781bdbb3963ab35a,1f5af6c6b6314763,approved
f3e2c850-ab74-4c43-b5c4-843efc2587ca,0,,2026-08-26 02:28:55.836418,M0224,81564eeb18a43e95,429184,54.31,328b2831e6260ac6,580ba83c96fb7a83,approved
ed7e9f1d-2f7b-4985-a082-90406c0eb08a,0,,2026-08-26 02:28:57.863264,M0347,d8cce36ed137fac3,520435,175.59,7aa5d7e0d3feaa0c,12b6e76cdd44d0d9,declined
51ac4038-e737-4960-b3d5-ee5ae6899254,1,C020,2026-08-26 02:29:00.051822,M0309,93e378c05fb2450e,524592,107.35,ada8ccda63edee6f,60122f77ebe07f9c,approved
a808ed48-7271-413f-8bcb-b594a10d20d1,1,C020,2026-08-26 02:29:00.399372,M0328,7348b4200e621c6c,540584,264.12,f044bf1d5a8cdf30,60122f77ebe07f9c,declined
e0233252-c151-4693-bf89-ce317c25d560,1,C020,2026-08-26 02:29:00.464548,M0039,e514cc0357ca5373,405514,52.1,2235fdfb8c21626c,b93ac8b8f188bf64,declined
